Model x (A),Model y (A),Evap x (A),Evap y (A),Time (sec),Theta (deg),Phi (deg),Settings Name,Settings Val
1240.24024024024,99.8120372038146,1229.5017135695,175.9180572454,,,,,
1243.74374374374,99.9227492196079,1232.5961723639,176.1862247551,,,,,
1247.24724724725,99.9850426958301,1235.683134736,176.4113935173,,,,,
1250.75075075075,99.9988874475714,1238.7637655551,176.5937293271,,,,,
1254.25425425425,99.964276766223,1241.8392806716,176.7333733797,,,,,
1257.75775775776,99.8812274227269,1244.9109374737,176.8304388806,,,,,
1261.26126126126,99.74977965945,1247.9800246348,176.8850082913,,,,,
1264.76476476476,99.5699971706838,1251.0478516005,176.8971313841,,,,,
1268.26826826827,99.3419670717811,1254.1157375483,176.8668241224,,,,,
1271.77177177177,99.0657998569431,1257.1850003789,176.7940683024,,,,,
1275.27527527528,98.7416293456789,1260.2569456619,176.6788121474,,,,,
1278.77877877878,98.369612617961,1263.3328557106,176.5209716367,,,,,
1282.28228228228,97.9499299381117,1266.4139790751,176.3204327048,,,,,
1285.78578578579,97.4827846674534,1269.5015206358,176.0770541096,,,,,
1289.28928928929,96.9684031657688,1272.5966323039,175.7906710843,,,,,
1292.79279279279,96.4070346816151,1275.7004043641,175.4610995232,,,,,
1296.2962962963,95.7989512315489,1278.813858019,175.0881406872,,,,,
1299.7997997998,95.1444474683177,1281.9379386917,174.6715863714,,,,,
1303.3033033033,94.4438405380829,1285.0735104193,174.2112243145,,,,,
1306.80680680681,93.6974699267438,1288.2213514478,173.7068438403,,,,,
1310.31031031031,92.9056972954363,1291.3821508946,173.1582416095,,,,,
1313.81381381381,92.0689063052863,1294.5565063657,172.5652273313,,,,,
1317.31731731732,91.1875024315034,1297.7449229558,171.9276293524,,,,,
1320.82082082082,90.2619127669034,1300.9478130381,171.2453000718,,,,,
1324.32432432432,89.2925858149568,1304.1654972474,170.5181210337,,,,,
1327.82782782783,88.2799912724619,1307.3982061466,169.7460077307,,,,,
1331.33133133133,87.2246198019486,1310.6460829211,168.9289138778,,,,,
1334.83483483484,86.126982793923,1313.9091867338,168.0668353434,,,,,
1338.33833833834,84.9876121190686,1317.1874966975,167.1598135,,,,,
1341.84184184184,83.8070598705226,1320.480916414,166.2079380909,,,,,
1345.34534534535,82.5858980963543,1323.7892789211,165.2113495601,,,,,
1348.84884884885,81.3247185223733,1327.1123520112,164.1702408566,,,,,
1352.35235235235,80.0241322654031,1330.4498437263,163.0848586977,,,,,
1355.85585585586,78.6847695371589,1333.8014080676,161.9555043768,,,,,
1359.35935935936,77.3072793388717,1337.1666507121,160.7825340443,,,,,
1362.86286286286,75.8923291468089,1340.5451347287,159.5663585711,,,,,
1366.36636636637,74.4406045888419,1343.9363862402,158.3074429989,,,,,
1369.86986986987,72.9528091122189,1347.3398999164,157.0063056209,,,,,
1373.37337337337,71.429663642702,1350.7551442273,155.6635167323,,,,,
1376.87687687688,69.8719062352367,1354.1815666034,154.2796970832,,,,,
1380.38038038038,68.2802917163189,1357.6185981168,152.8555161017,,,,,
1383.88388388388,66.6555913182372,1361.0656581,151.3916898948,,,,,
1387.38738738739,64.9985923053647,1364.5221582403,149.8889791005,,,,,
1390.89089089089,63.3100975926822,1367.987506517,148.3481865945,,,,,
1394.39439439439,61.590925356718,1371.461110697,146.7701551075,,,,,
1397.8978978979,59.8419086390926,1374.9423815508,145.1557647856,,,,,
1401.4014014014,58.0638949428605,1378.4307357582,143.5059307066,,,,,
1404.90490490491,56.2577458218437,1381.9255984313,141.8216003954,,,,,
1408.40840840841,54.4243364631579,1385.4264054021,140.1037513509,,,,,
1411.91191191191,52.564555263132,1388.9326052265,138.353388578,,,,,
1415.41541541542,50.6793033968272,1392.4436607882,136.5715422414,,,,,
1418.91891891892,48.7694943813634,1395.9590508317,134.7592652932,,,,,
1422.42242242242,46.8360536332661,1399.4782711118,132.9176312305,,,,,
1425.92592592593,44.8799180200463,1403.0008353722,131.0477319204,,,,,
1429.42942942943,42.9020354062325,1406.526276197,129.1506754769,,,,,
1432.93293293293,40.9033641940745,1410.0541454663,127.227584337,,,,,
1436.43643643644,38.8848728591387,1413.5840149768,125.2795932659,,,,,
1439.93993993994,36.847539481025,1417.1154765693,123.3078476182,,,,,
1443.44344344344,34.7923512694283,1420.6481424287,121.3135015632,,,,,
1446.94694694695,32.7203040857771,1424.1816450559,119.2977165171,,,,,
1450.45045045045,30.6324019606783,1427.7156372553,117.261659573,,,,,
1453.95395395395,28.5296566074049,1431.2497920697,115.2065020564,,,,,
1457.45745745746,26.4130869316606,1434.78380253,113.1334181755,,,,,
1460.96096096096,24.2837185378586,1438.3173814426,111.0435837496,,,,,
1464.46446446446,22.1425832321558,1441.8502611838,108.938174946,,,,,
1467.96796796797,19.9907185224804,1445.3821932912,106.8183672131,,,,,
1471.47147147147,17.8291671157976,1448.9129482157,104.6853341492,,,,,
1474.97497497498,15.6589764128556,1452.4423149564,102.5402465292,,,,,
1478.47847847848,13.4811980006583,1455.9701007506,100.3842713166,,,,,
1481.98198198198,11.2968871429072,1459.4961306985,98.2185707812,,,,,
1485.48548548549,9.107102268664,1463.0202474716,96.0443016368,,,,,
1488.98898898899,6.91290445947841,1466.5423109909,93.8626142195,,,,,
1492.49249249249,4.71535693523056,1470.062198126,91.6746517368,,,,,
1495.995995996,2.51552453893761,1473.579802444,89.481549521,,,,,
1499.4994994995,0.314473220773693,1477.0950339618,87.2844343188,,,,,
1503.003003003,-1.88673047844662,1480.6078189833,85.0844236186,,,,,
1506.50650650651,-4.08701994407121,1484.1180998082,82.8826250688,,,,,
1510.01001001001,-6.28532900444821,1487.6258347308,80.6801357834,,,,,
1513.51351351351,-8.4805924475509,1491.1309978197,78.478041843,,,,,
1517.01701701702,-10.6717465371358,1494.6335790738,76.2774175813,,,,,
1520.52052052052,-12.8577295281868,1498.1335840054,74.079325307,,,,,
1524.02402402402,-15.0374821813937,1501.6310340258,71.8848145674,,,,,
1527.52752752753,-17.2099482764169,1505.1259663205,69.6949217646,,,,,
1531.03103103103,-19.3740751236898,1508.6184339968,67.5106696817,,,,,
1534.53453453453,-21.528814074509,1512.1085061552,65.3330670693,,,,,
1538.03803803804,-23.6731210291681,1515.5962681169,63.1631082337,,,,,
1541.54154154154,-25.8059569428851,1519.081821612,61.001772648,,,,,
1545.04504504505,-27.926288329283,1522.5652849373,58.8500246906,,,,,
1548.54854854855,-30.033087761175,1526.0467933202,56.7088132679,,,,,
1552.05205205205,-32.1253343684145,1529.5264991326,54.579071608,,,,,
1555.55555555556,-34.202014332567,1533.0045722132,52.4617170322,,,,,
1559.05905905906,-36.2621213781668,1536.4812001962,50.3576507947,,,,,
1562.56256256256,-38.3046572603168,1539.956588826,48.2677579815,,,,,
1566.06606606607,-40.3286322483981,1543.4309623321,46.1929074285,,,,,
1569.56956956957,-42.3330656056536,1546.9045637208,44.1339517592,,,,,
1573.07307307307,-44.3169860644127,1550.3776551238,42.0917274354,,,,,
1576.57657657658,-46.27943229673,1553.8505181069,40.0670549197,,,,,
1580.08008008008,-48.2194533802048,1557.3234539646,38.06073887,,,,,
1583.58358358358,-50.1361092587607,1560.7967839249,36.0735684763,,,,,
1587.08708708709,-52.028471198158,1564.2708493896,34.106317824,,,,,
1590.59059059059,-53.8956222360217,1567.7460120314,32.1597463928,,,,,
1594.09409409409,-55.7366576261643,1571.2226538888,30.2345996073,,,,,
1597.5975975976,-57.550685276989,1574.7011773119,28.3316095406,,,,,
1601.1011011011,-59.3368261837622,1578.1820047868,26.451495699,,,,,
1604.6046046046,-61.0942148545424,1581.6655788058,24.5949658447,,,,,
1608.10810810811,-62.8219997295643,1585.1523612932,22.7627170855,,,,,
1611.61161161161,-64.5193435938694,1588.6428332246,20.9554368606,,,,,
1615.11511511512,-66.1854239829868,1592.1374937835,19.1738042235,,,,,
1618.61861861862,-67.8194335814667,1595.6368594777,17.4184911149,,,,,
1622.12212212212,-69.4205806140722,1599.1414630171,15.6901637478,,,,,
1625.62562562563,-70.9880892294428,1602.6518519313,13.9894841054,,,,,
1629.12912912913,-72.5211998760397,1606.1685869424,12.3171115117,,,,,
1632.63263263263,-74.0191696701944,1609.6922400772,10.6737042652,,,,,
1636.13613613614,-75.4812727560799,1613.2233925077,9.0599213099,,,,,
1639.63963963964,-76.9068006574317,1616.7626320526,7.4764239706,,,,,
1643.14314314314,-78.2950626208463,1620.310550395,5.923877678,,,,,
1646.64664664665,-79.645385950493,1623.867739966,4.402953687,,,,,
1650.15015015015,-80.9571163340744,1627.434790522,2.9143307621,,,,,
1653.65365365365,-82.229618159881,1631.0122853273,1.4586968099,,,,,
1657.15715715716,-83.4622748247817,1634.6007970985,0.0367503518,,,,,
1660.66066066066,-84.654489033006,1638.2008835715,-1.3507980699,,,,,
1664.16416416416,-85.8056830855688,1641.8130827783,-2.7032247041,,,,,
1667.66766766767,-86.9152991601999,1645.4379080839,-4.0197916235,,,,,
1671.17117117117,-87.982799581643,1649.0758428897,-5.2997459844,,,,,
1674.67467467467,-89.0076670821906,1652.7273352666,-6.5423196203,,,,,
1678.17817817818,-89.9894050523319,1656.3927922696,-7.7467289506,,,,,
1681.68168168168,-90.9275377813889,1660.0725743334,-8.9121752889,,,,,
1685.18518518519,-91.8216106880274,1663.7669893849,-10.0378455296,,,,,
1688.68868868869,-92.6711905405285,1667.4762873208,-11.1229133462,,,,,
1692.19219219219,-93.4758656667151,1671.200654278,-12.1665408051,,,,,
1695.6956956957,-94.2352461534319,1674.9402073364,-13.1678804958,,,,,
1699.1991991992,-94.9489640354814,1678.6949894392,-14.1260781815,,,,,
1702.7027027027,-95.6166734739251,1682.4649647412,-15.0402759437,,,,,
1706.20620620621,-96.2380509236634,1686.2500144202,-15.9096158259,,,,,
1709.70970970971,-96.8127952902119,1690.049933173,-16.7332439899,,,,,
1713.21321321321,-97.3406280756003,1693.8644263537,-17.5103152798,,,,,
1716.71671671672,-97.8212935133209,1697.6931079021,-18.2399982412,,,,,
1720.22022022022,-98.2545586922628,1701.5354992784,-18.9214804618,,,,,
1723.72372372372,-98.6402136695715,1705.3910291887,-19.5539742223,,,,,
1727.22722722723,-98.9780715723783,1709.2590345207,-20.1367223267,,,,,
1730.73073073073,-99.267968688352,1713.1387621888,-20.66900408,,,,,
1734.23423423423,-99.5097645450266,1717.0293722532,-21.150141281,,,,,
1737.73773773774,-99.703341977869,1720.9299420346,-21.5795041048,,,,,
1741.24124124124,-99.8486071870522,1724.8394713648,-21.956516823,,,,,
1744.74474474474,-99.9454897829069,1728.7568889171,-22.2806632194,,,,,
1748.24824824825,-99.9939428200294,1732.6810595563,-22.5514916072,,,,,
1751.75175175175,-99.9939428200294,1736.6107926916,-22.7686193093,,,,,
1755.25525525526,-99.9454897829069,1740.5448511974,-22.9317365546,,,,,
1758.75875875876,-99.8486071870522,1744.4819613582,-23.0406096994,,,,,
1762.26226226226,-99.703341977869,1748.4208231463,-23.0950836895,,,,,
1765.76576576577,-99.5097645450266,1752.3601211146,-23.0950836894,,,,,
1769.26926926927,-99.267968688352,1756.2985352557,-23.0406158895,,,,,
1772.77277277277,-98.9780715723783,1760.2347522688,-22.9317674444,,,,,
1776.27627627628,-98.6402136695715,1764.167476416,-22.7687055249,,,,,
1779.77977977978,-98.2545586922628,1768.0954402973,-22.5516755783,,,,,
1783.28328328328,-97.8212935133208,1772.017415199,-22.2809987309,,,,,
1786.78678678679,-97.3406280756003,1775.932220784,-21.9570684612,,,,,
1790.29029029029,-96.8127952902119,1779.8387340438,-21.5803465959,,,,,
1793.79379379379,-96.2380509236633,1783.7358974827,-21.1513587335,,,,,
1797.2972972973,-95.6166734739251,1787.6227263068,-20.6706891437,,,,,
1800.8008008008,-94.9489640354813,1791.4983146533,-20.1389752871,,,,,
1804.3043043043,-94.2352461534318,1795.3618406291,-19.5569020342,,,,,
1807.80780780781,-93.4758656667151,1799.2125703386,-18.9251957412,,,,,
1811.31131131131,-92.6711905405285,1803.0498607744,-18.2446182175,,,,,
1814.81481481482,-91.8216106880274,1806.8731615033,-17.5159607501,,,,,
1818.31831831832,-90.9275377813888,1810.6820154231,-16.7400382637,,,,,
1821.82182182182,-89.9894050523318,1814.4760583959,-15.9176836697,,,,,
1825.32532532533,-89.0076670821906,1818.2550179216,-15.0497425557,,,,,
1828.82882882883,-87.9827995816429,1822.0187109452,-14.1370682123,,,,,
1832.33233233233,-86.9152991601999,1825.7670409081,-13.1805170742,,,,,
1835.83583583584,-85.8056830855687,1829.4999940083,-12.1809446508,,,,,
1839.33933933934,-84.654489033006,1833.2176349614,-11.1392019289,,,,,
1842.84284284284,-83.4622748247817,1836.9201022345,-10.0561322609,,,,,
1846.34634634635,-82.2296181598809,1840.607602825,-8.9325688235,,,,,
1849.84984984985,-80.9571163340744,1844.2804068542,-7.7693325396,,,,,
1853.35335335335,-79.6453859504929,1847.9388418666,-6.5672305235,,,,,
1856.85685685686,-78.2950626208463,1851.5832871131,-5.3270549665,,,,,
1860.36036036036,-76.9068006574317,1855.2141677088,-4.0495825288,,,,,
1863.86386386386,-75.48127275608,1858.8319489242,-2.735574081,,,,,
1867.36736736737,-74.0191696701943,1862.4371304994,-1.3857748842,,,,,
1870.87087087087,-72.5211998760397,1866.0302412755,-0.0009150443,,,,,
1874.37437437437,-70.9880892294429,1869.6118338173,1.4182896736,,,,,
1877.87787787788,-69.4205806140723,1873.1824795233,2.8711368234,,,,,
1881.38138138138,-67.8194335814666,1876.7427638561,4.3569360252,,,,,
1884.88488488489,-66.1854239829868,1880.293281964,5.8750075414,,,,,
1888.38838838839,-64.5193435938693,1883.8346345948,7.4246807232,,,,,
1891.89189189189,-62.8219997295643,1887.3674243157,9.0052923356,,,,,
1895.3953953954,-61.0942148545422,1890.8922521556,10.6161848696,,,,,
1898.8988988989,-59.336826183762,1894.4097144781,12.2567047632,,,,,
1902.4024024024,-57.550685276989,1897.9204002249,13.9262006472,,,,,
1905.90590590591,-55.7366576261642,1901.4248885189,15.6240216119,,,,,
1909.40940940941,-53.8956222360217,1904.9237464469,17.34951548,,,,,
1912.91291291291,-52.0284711981578,1908.4175272843,19.1020271755,,,,,
1916.41641641642,-50.1361092587605,1911.9067688868,20.8808971404,,,,,
1919.91991991992,-48.2194533802047,1915.3919923211,22.6854598246,,,,,
1923.42342342342,-46.2794322967299,1918.8737008341,24.5150422916,,,,,
1926.92692692693,-44.3169860644125,1922.3523789258,26.368962919,,,,,
1930.43043043043,-42.3330656056533,1925.8284916866,28.2465301826,,,,,
1933.93393393393,-40.328632248398,1929.3024842547,30.1470415634,,,,,
1937.43743743744,-38.3046572603167,1932.7747814607,32.0697825487,,,,,
1940.94094094094,-36.2621213781667,1936.2457876422,34.0140257897,,,,,
1944.44444444444,-34.2020143325667,1939.7158864862,35.9790302757,,,,,
1947.94794794795,-32.1253343684142,1943.1854410784,37.9640406926,,,,,
1951.45145145145,-30.033087761175,1946.6547939709,39.968286862,,,,,
1954.95495495496,-27.9262883292829,1950.1242673109,41.990983225,,,,,
1958.45845845846,-25.8059569428848,1953.5941631283,44.0313284998,,,,,
1961.96196196196,-23.6731210291678,1957.0647635604,46.088505373,,,,,
1965.46546546547,-21.5288140745089,1960.536331176,48.1616802853,,,,,
1968.96896896897,-19.3740751236897,1964.0091092629,50.2500032697,,,,,
1972.47247247247,-17.2099482764168,1967.4833222666,52.3526079546,,,,,
1975.97597597598,-15.0374821813936,1970.9591760405,54.4686114787,,,,,
1979.47947947948,-12.8577295281869,1974.436858272,56.5971146154,,,,,
1982.98298298298,-10.6717465371359,1977.9165387762,58.7372018483,,,,,
1986.48648648649,-8.48059244755099,1981.3983699161,60.8879415975,,,,,
1989.98998998999,-6.28532900444812,1984.8824868,63.0483863612,,,,,
1993.49349349349,-4.08701994407112,1988.3690076937,65.2175730528,,,,,
1996.996996997,-1.8867304784467,1991.8580342113,67.3945232424,,,,,
2000.5005005005,0.314473220773607,1995.3496515498,69.578243509,,,,,
2004.004004004,2.51552453893752,1998.8439287624,71.7677258435,,,,,
2007.50750750751,4.71535693523065,2002.3409188864,73.9619480202,,,,,
2011.01101101101,6.9129044594785,2005.8406590442,76.159874008,,,,,
2014.51451451451,9.10710226866409,2009.3431706223,78.3604544931,,,,,
2018.01801801802,11.2968871429073,2012.8484591426,80.5626272342,,,,,
2021.52152152152,13.4811980006585,2016.3565145706,82.7653177614,,,,,
2025.02502502502,15.6589764128559,2019.8673110627,84.9674397626,,,,,
2028.52852852853,17.8291671157976,2023.380806919,87.1678956501,,,,,
2032.03203203203,19.9907185224805,2026.8969445656,89.3655772061,,,,,
2035.53553553554,22.1425832321559,2030.4156503764,91.5593661658,,,,,
2039.03903903904,24.2837185378588,2033.9368344398,93.7481348183,,,,,
2042.54254254254,26.4130869316607,2037.4603904301,95.9307467213,,,,,
2046.04604604605,28.529656607405,2040.9861953001,98.1060573698,,,,,
2049.54954954955,30.6324019606785,2044.514109035,100.2729149334,,,,,
2053.05305305305,32.7203040857773,2048.0439743291,102.4301610157,,,,,
2056.55655655656,34.7923512694285,2051.5756162961,104.5766314767,,,,,
2060.06006006006,36.8475394810251,2055.1088420944,106.7111572647,,,,,
2063.56356356356,38.8848728591388,2058.6434405758,108.8325653159,,,,,
2067.06706706707,40.9033641940746,2062.1791819754,110.9396795159,,,,,
2070.57057057057,42.9020354062326,2065.7158175113,113.031321693,,,,,
2074.07407407407,44.8799180200462,2069.2530790588,115.1063126913,,,,,
2077.57757757758,46.8360536332661,2072.7906788307,117.1634734978,,,,,
2081.08108108108,48.7694943813635,2076.3283090802,119.2016264522,,,,,
2084.58458458458,50.6793033968273,2079.8656418465,121.2195965075,,,,,
2088.08808808809,52.5645552631321,2083.4023287151,123.2162125976,,,,,
2091.59159159159,54.4243364631579,2086.938000733,125.1903090837,,,,,
2095.09509509509,56.2577458218438,2090.4722682923,127.1407272595,,,,,
2098.5985985986,58.0638949428606,2094.0047212212,129.0663170142,,,,,
2102.1021021021,59.8419086390927,2097.5349288215,130.9659384807,,,,,
2105.60560560561,61.590925356718,2101.0624402161,132.8384639028,,,,,
2109.10910910911,63.3100975926822,2104.586784715,134.6827795094,,,,,
2112.61261261261,64.9985923053647,2108.1074723986,136.4977875303,,,,,
2116.11611611612,66.6555913182373,2111.6239948036,138.2824082671,,,,,
2119.61961961962,68.2802917163189,2115.135825947,140.035582301,,,,,
2123.12312312312,69.8719062352368,2118.6424234525,141.7562727686,,,,,
2126.62662662663,71.4296636427021,2122.1432298874,143.4434676444,,,,,
2130.13013013013,72.9528091122188,2125.6376745424,145.0961822305,,,,,
2133.63363363363,74.4406045888418,2129.12517527,146.7134615683,,,,,
2137.13713713714,75.892329146809,2132.6051407227,148.2943829307,,,,,
2140.64064064064,77.3072793388719,2136.0769729268,149.8380583747,,,,,
2144.14414414414,78.6847695371591,2139.5400700722,151.343637214,,,,,
2147.64764764765,80.0241322654033,2142.9938297482,152.8103085081,,,,,
2151.15115115115,81.3247185223733,2146.4376524144,154.2373034965,,,,,
2154.65465465465,82.5858980963544,2149.870945254,155.6238979027,,,,,
2158.15815815816,83.8070598705227,2153.2931263802,156.96941417,,,,,
2161.66166166166,84.9876121190686,2156.7036292571,158.2732234663,,,,,
2165.16516516516,86.1269827939231,2160.1019075708,159.5347475597,,,,,
2168.66866866867,87.2246198019488,2163.4874402717,160.7534603944,,,,,
2172.17217217217,88.2799912724621,2166.8597369039,161.9288894281,,,,,
2175.67567567568,89.2925858149569,2170.2183430694,163.0606165862,,,,,
2179.17917917918,90.2619127669035,2173.5628461675,164.1482789075,,,,,
2182.68268268268,91.1875024315034,2176.8928811502,165.1915687537,,,,,
2186.18618618619,92.0689063052864,2180.2081362887,166.1902335742,,,,,
2189.68968968969,92.9056972954363,2183.5083589003,167.1440751782,,,,,
2193.19319319319,93.6974699267438,2186.7933610419,168.0529485683,,,,,
2196.6966966967,94.4438405380829,2190.0630248226,168.9167601788,,,,,
2200.2002002002,95.1444474683177,2193.3173074764,169.735465608,,,,,
2203.7037037037,95.7989512315489,2196.556246022,170.5090668297,,,,,
2207.20720720721,96.4070346816151,2199.7799614125,171.2376088773,,,,,
2210.71071071071,96.9684031657688,2202.9886619674,171.9211759956,,,,,
2214.21421421421,97.4827846674534,2206.1826461755,172.5598873496,,,,,
2217.71771771772,97.9499299381116,2209.3623046825,173.1538923087,,,,,
2221.22122122122,98.369612617961,2212.5281212463,173.7033653337,,,,,
2224.72472472472,98.7416293456789,2215.680672816,174.2085005811,,,,,
2228.22822822823,99.0657998569431,2218.8206286445,174.669506309,,,,,
2231.73173173173,99.3419670717811,2221.9487481266,175.0865991457,,,,,
2235.23523523524,99.5699971706838,2225.0658775781,175.459998301,,,,,
2238.73873873874,99.74977965945,2228.172945975,175.7899198825,,,,,
2242.24224224224,99.8812274227269,2231.2709595729,176.0765714165,,,,,
2245.74574574575,99.964276766223,2234.3609953529,176.3201466196,,,,,
2249.24924924925,99.9988874475714,2237.4441935784,176.5208205976,,,,,
2252.75275275275,99.9850426958301,2240.5217493902,176.6787455601,,,,,
2256.25625625626,99.9227492196079,2243.5949035279,176.7940470709,,,,,
2259.75975975976,99.8120372038146,2246.6649325531,176.8668210527,,,,,
2263.26326326326,99.6529602950337,2249.7331383777,176.8971314746,,,,,
2266.76676676677,99.4455955755277,2252.8008373461,176.885008887,,,,,
2270.27027027027,99.1900435258877,2255.8693492647,176.8304497044,,,,,
2273.77377377377,98.8864279763436,2258.9399863282,176.7334164276,,,,,
2277.27727727728,98.5348960467616,2262.0140420975,176.5938386371,,,,,
2280.78078078078,98.135618075356,2265.0927808794,176.4116148135,,,,,
2284.28428428428,97.6887875361492,2268.1774274514,176.1866149699,,,,,
2287.78778778779,97.1946209452234,2271.2691574967,175.9186839363,,,,,
2291.29129129129,96.6533577558042,2274.3690887072,175.6076453451,,,,,
2294.79479479479,96.065260242232,2277.4782727886,175.2533061196,,,,,
2298.2982982983,95.4306133728748,2280.5976883573,174.855461464,,,,,
2301.8018018018,94.7497246720429,2283.7282349498,174.4139001696,,,,,
2305.30530530531,94.0229240709758,2286.8707280971,173.9284101827,,,,,
2308.80880880881,93.2505637479707,2290.0258953801,173.3987843324,,,,,
2312.31231231231,92.4330179577308,2293.1943738575,172.8248260214,,,,,
2315.81581581582,91.5706828500169,2296.3767083625,172.2063549403,,,,,
2319.31931931932,90.6639762776889,2299.5733509425,171.5432125305,,,,,
2322.82282282282,89.7133375942314,2302.7846613976,170.8352672464,,,,,
2326.32632632633,88.7192274408604,2306.0109085709,170.0824194807,,,,,
2329.82982982983,87.6821275233153,2309.2522727663,169.2846060505,,,,,
2333.33333333333,86.6025403784438,2312.508848689,168.4418043259,,,,,
2336.83683683684,85.4809891306926,2315.7806492463,167.554035793,,,,,
2340.34034034034,84.3180172386223,2319.0676097971,166.6213691462,,,,,
2343.84384384384,83.1141882315694,2322.3695930086,165.6439228538,,,,,
2347.34734734735,81.8700854365829,2325.6863939523,164.6218671708,,,,,
2350.85085085085,80.586311695767,2329.0177455988,163.5554256507,,,,,
2354.35435435435,79.2634890741686,2332.363324423,162.444876133,,,,,
2357.85785785786,77.902258558349,2335.7227560848,161.2905512478,,,,,
2361.36136136136,76.5032797457889,2339.0956212225,160.0928384597,,,,,
2364.86486486486,75.0672305252724,2342.4814611221,158.8521796879,,,,,
2368.36836836837,73.5948067484103,2345.8797832557,157.5690705422,,,,,
2371.87187187187,72.0867218924585,2349.2900667113,156.2440591926,,,,,
2375.37537537538,70.5437067145953,2352.7117673011,154.8777449787,,,,,
2378.87887887888,68.9665088978262,2356.1443225612,153.4707766957,,,,,
2382.38238238238,67.3558926886866,2359.5871563087,152.0238507086,,,,,
2385.88588588589,65.7126385269189,2363.0396830222,150.5377088368,,,,,
2389.38938938939,64.0375426673024,2366.5013118292,149.01313614,,,,,
2392.89289289289,62.3314167938215,2369.9714501595,147.450958566,,,,,
2396.3963963964,60.5950876263547,2373.4495071348,145.8520405318,,,,,
2399.8998998999,58.8293965200804,2376.934896559,144.2172824468,,,,,
2403.4034034034,57.0351990577901,2380.4270396391,142.5476182355,,,,,
2406.90690690691,55.213364635307,2383.9253673689,140.8440128432,,,,,
2410.41041041041,53.3647760402122,2387.4293226123,139.1074597951,,,,,
2413.91391391391,51.4903290240813,2390.9383619278,137.3389787579,,,,,
2417.41741741742,49.590931868439,2394.4519570869,135.5396132058,,,,,
2420.92092092092,47.6675049446425,2397.9695964472,133.7104280839,,,,,
2424.42442442442,45.7209802679077,2401.4907859317,131.8525076601,,,,,
2427.92792792793,43.7523010456903,2405.0150499466,129.9669533387,,,,,
2431.43143143143,41.7624212206466,2408.5419320466,128.0548816601,,,,,
2434.93493493493,39.7523050083912,2412.0709954696,126.1174223146,,,,,
2438.43843843844,37.7229264302769,2415.6018234194,124.1557163451,,,,,
2441.94194194194,35.6752688414231,2419.1340193526,122.1709143508,,,,,
2445.44544544545,33.6103244542216,2422.6672070585,120.1641748323,,,,,
2448.94894894895,31.5290938575501,2426.201030654,118.1366626292,,,,,
2452.45245245245,29.4325855319281,2429.7351545336,116.0895474259,,,,,
2455.95595595596,27.3218153608465,2433.2692631661,114.024002364,,,,,
2459.45945945946,25.1978061385125,2436.8030609336,111.9412027139,,,,,
2462.96296296296,23.061587074244,2440.3362718542,109.8423246448,,,,,
2466.46646646647,20.9141932937567,2443.8686392918,107.7285440457,,,,,
2469.96996996997,18.7566653375838,2447.3999256346,105.601035432,,,,,
2473.47347347347,16.5900486568714,2450.9299119597,103.4609709222,,,,,
2476.97697697698,14.4153931067959,2454.4583977603,101.3095192033,,,,,
2480.48048048048,12.2337524378455,2457.9852005069,99.1478446746,,,,,
2483.98398398398,10.0461837852166,2461.5101553523,96.97710655,,,,,
2487.48748748749,7.85374715656682,2465.0331149,94.7984579715,,,,,
2490.99099099099,5.65750491837913,2468.5539487623,92.6130453163,,,,,
2494.49449449449,3.45852128118166,2472.0725434087,90.4220073557,,,,,
2497.997997998,1.25786178387407,2475.5888018186,88.2264746065,,,,,
2501.5015015015,-0.943407222589676,2479.1026433307,86.0275686173,,,,,
2505.005005005,-3.14421909191203,2482.6140034136,83.8264013245,,,,,
2508.50850850851,-5.34350739930567,2486.12283352,81.6240744283,,,,,
2512.01201201201,-7.54020645824041,2489.6291010085,79.4216787848,,,,,
2515.51551551552,-9.73325183683048,2493.1327889957,77.2202938683,,,,,
2519.01901901902,-11.9215808736175,2496.6338963504,75.0209871991,,,,,
2522.52252252252,-14.1041331924921,2500.1324377019,72.8248138319,,,,,
2526.02602602603,-16.2798512165095,2503.6284434509,70.6328158696,,,,,
2529.52952952953,-18.4476806803493,2507.1219598654,68.4460219865,,,,,
2533.03303303303,-20.6065711411693,2510.6130491715,66.2654470019,,,,,
2536.53653653654,-22.7554764876082,2514.1017897294,64.0920914483,,,,,
2540.04004004004,-24.8933554466891,2517.5882761902,61.9269412142,,,,,
2543.54354354354,-27.0191720883785,2521.0726197357,59.7709671754,,,,,
2547.04704704705,-29.1318963275548,2524.5549483085,57.6251248987,,,,,
2550.55055055055,-31.230504423149,2528.035406879,55.4903543689,,,,,
2554.05405405405,-33.3139794742058,2531.5141577709,53.3675797444,,,,,
2557.55755755756,-35.3813119126338,2534.9913809441,51.2577091858,,,,,
2561.06106106106,-37.4314999924018,2538.467274358,49.1616347113,,,,,
2564.56456456456,-39.463550274944,2541.9420542663,47.0802321265,,,,,
2568.06806806807,-41.4764781105406,2545.4159555735,45.0143610062,,,,,
2571.57157157157,-43.4693081154394,2548.8892322164,42.9648647073,,,,,
2575.07507507508,-45.4410746444879,2552.3621573506,40.9325705438,,,,,
2578.57857857858,-47.3908222590444,2555.8350238091,38.9182899073,,,,,
2582.08208208208,-49.3176061899475,2559.3081442451,36.9228185755,,,,,
